exercice;département;commune rurale;commune touristique;tranche revenu par habitant;commune;agrégat; montant ;population; montant par habitant 
2023;Manche;Oui;Non;1;Percy-en-Normandie;Impôts et taxes; 1 010 040,46 € ;2709; 372,85 € 
2023;Manche;Oui;Non;2;Vicq-sur-Mer;Impôts et taxes; 405 931,94 € ;1077; 376,91 € 
2023;Manche;Oui;Non;1;Le Teilleul;Impôts et taxes; 1 061 420,03 € ;1690; 628,06 € 
2023;Manche;Oui;Non;1;Sartilly-Baie-Bocage;Impôts et taxes; 1 397 235,07 € ;2891; 483,31 € 
2023;Manche;Oui;Non;1;Terre-et-Marais;Impôts et taxes; 491 599,49 € ;1350; 364,15 € 
2023;Manche;Oui;Non;1;Juvigny les Vallées;Impôts et taxes; 835 977,14 € ;1722; 485,47 € 
2023;Manche;Oui;Non;1;Canisy;Impôts et taxes; 676 093,55 € ;1803; 374,98 € 
2023;Manche;Oui;Non;1;Remilly Les Marais;Impôts et taxes; 355 963,49 € ;1071; 332,37 € 
2023;Manche;Oui;Non;1;Tessy-Bocage;Impôts et taxes; 991 894,23 € ;2282; 434,66 € 
2023;Manche;Oui;Non;1;Gavray-sur-Sienne;Impôts et taxes; 677 044,54 € ;2006; 337,51 € 
2023;Manche;Oui;Non;2;Tourneville-sur-Mer;Impôts et taxes; 367 166,94 € ;1696; 216,49 € 
2023;Manche;Oui;Non;1;Barenton;Impôts et taxes; 519 397,23 € ;1241; 418,53 € 
2023;Manche;Oui;Non;2;La Barre-de-Semilly;Impôts et taxes; 276 309,86 € ;1065; 259,45 € 
2023;Manche;Oui;Non;1;Brécey;Impôts et taxes; 1 758 224,13 € ;2313; 760,15 € 
2023;Manche;Oui;Non;3;Bretteville;Impôts et taxes; 619 835,73 € ;1070; 579,29 € 
2023;Manche;Oui;Non;2;Brix;Impôts et taxes; 1 092 911,20 € ;2198; 497,23 € 
2023;Manche;Oui;Non;1;Cérences;Impôts et taxes; 882 312,91 € ;1809; 487,74 € 
2023;Manche;Oui;Non;1;Cerisy-la-Forêt;Impôts et taxes; 414 602,17 € ;1054; 393,36 € 
2023;Manche;Oui;Non;1;Cerisy-la-Salle;Impôts et taxes; 211 038,57 € ;1025; 205,89 € 
2023;Manche;Oui;Non;2;Couville;Impôts et taxes; 406 290,32 € ;1204; 337,45 € 
2023;Manche;Oui;Non;1;Créances;Impôts et taxes; 1 223 134,10 € ;2108; 580,23 € 
2023;Manche;Oui;Non;2;Digosville;Impôts et taxes; 827 416,46 € ;1666; 496,65 € 
2023;Manche;Oui;Non;1;Domjean;Impôts et taxes; 347 777,52 € ;1027; 338,63 € 
2023;Manche;Oui;Non;2;Fermanville;Impôts et taxes; 618 043,78 € ;1305; 473,60 € 
2023;Manche;Oui;Non;1;Flamanville;Impôts et taxes;-819 145,70 € ;1789;-457,88 € 
2023;Manche;Oui;Non;1;Folligny;Impôts et taxes; 254 155,21 € ;1121; 226,72 € 
2023;Manche;Oui;Non;1;Hambye;Impôts et taxes; 339 259,12 € ;1113; 304,82 € 
2023;Manche;Oui;Non;1;La Haye-Pesnel;Impôts et taxes; 727 373,11 € ;1289; 564,29 € 
2023;Manche;Oui;Non;1;Les Loges-Marchis;Impôts et taxes; 354 847,01 € ;1169; 303,55 € 
2023;Manche;Oui;Non;1;Montebourg;Impôts et taxes; 961 059,76 € ;2177; 441,46 € 
2023;Manche;Oui;Non;2;Pirou;Impôts et taxes; 903 393,60 € ;1466; 616,23 € 
2023;Manche;Oui;Non;1;Rauville-la-Bigot;Impôts et taxes; 612 037,73 € ;1123; 545,00 € 
2023;Manche;Oui;Non;2;Saint-Gilles;Impôts et taxes; 401 255,20 € ;1007; 398,47 € 
2023;Manche;Oui;Non;1;Saint-Jean-des-Champs;Impôts et taxes; 527 517,86 € ;1517; 347,74 € 
2023;Manche;Oui;Non;1;Saint-Pierre-Église;Impôts et taxes; 824 780,20 € ;1849; 446,07 € 
2023;Manche;Oui;Non;2;Saint-Planchers;Impôts et taxes; 660 470,92 € ;1471; 448,99 € 
2023;Manche;Oui;Non;1;Saint-Quentin-sur-le-Homme;Impôts et taxes; 420 059,61 € ;1388; 302,64 € 
2023;Manche;Oui;Non;1;Saint-Sauveur-le-Vicomte;Impôts et taxes; 1 454 626,22 € ;2115; 687,77 € 
2023;Manche;Oui;Non;1;Sottevast;Impôts et taxes; 925 859,87 € ;1462; 633,28 € 
2023;Manche;Oui;Non;2;Surtainville;Impôts et taxes; 467 507,90 € ;1185; 394,52 € 
2023;Manche;Oui;Non;2;Teurthéville-Hague;Impôts et taxes; 359 203,27 € ;1055; 340,48 € 
2023;Orne;Oui;Non;1;Boischampré;Impôts et taxes; 236 003,70 € ;1226; 192,50 € 
2023;Orne;Oui;Non;1;Les Monts d'Andaine;Impôts et taxes; 654 374,95 € ;1769; 369,91 € 
2023;Orne;Oui;Non;2;Écouves;Impôts et taxes; 564 257,66 € ;1699; 332,11 € 
2023;Orne;Oui;Non;1;Perche en Nocé;Impôts et taxes; 440 627,82 € ;2073; 212,56 € 
2023;Orne;Oui;Non;1;Sablons sur Huisne;Impôts et taxes; 703 634,96 € ;2046; 343,91 € 
2023;Orne;Oui;Non;2;Rémalard en Perche;Impôts et taxes; 493 510,32 € ;1940; 254,39 € 
2023;Orne;Oui;Non;1;Putanges-le-Lac;Impôts et taxes; 830 181,66 € ;2172; 382,22 € 
2023;Orne;Oui;Non;2;Longny les Villages;Impôts et taxes; 880 345,87 € ;2978; 295,62 € 
2023;Orne;Oui;Non;1;Passais Villages;Impôts et taxes;-54 342,57 € ;1179;-46,09 € 
2023;Orne;Oui;Non;1;Juvigny Val d'Andaine;Impôts et taxes; 455 962,83 € ;2177; 209,45 € 
2023;Orne;Oui;Non;1;Belforêt-en-Perche;Impôts et taxes; 533 410,10 € ;1559; 342,15 € 
2023;Orne;Oui;Non;1;Écouché-les-Vallées;Impôts et taxes; 706 532,26 € ;2251; 313,87 € 
2023;Orne;Oui;Non;1;Mortrée;Impôts et taxes; 222 091,97 € ;1167; 190,31 € 
2023;Orne;Oui;Non;1;Aube;Impôts et taxes; 285 265,79 € ;1304; 218,76 € 
2023;Orne;Oui;Non;1;Bellou-en-Houlme;Impôts et taxes; 418 601,38 € ;1083; 386,52 € 
2023;Orne;Oui;Non;1;Berd'huis;Impôts et taxes; 379 581,87 € ;1109; 342,27 € 
2023;Orne;Oui;Non;1;Bretoncelles;Impôts et taxes; 344 554,53 € ;1505; 228,94 € 
2023;Orne;Oui;Non;1;Briouze;Impôts et taxes; 748 029,42 € ;1548; 483,22 € 
2023;Orne;Oui;Non;1;Ceaucé;Impôts et taxes; 136 526,01 € ;1187; 115,02 € 
2023;Orne;Oui;Non;1;Ceton;Impôts et taxes; 523 243,07 € ;1792; 291,99 € 
2023;Orne;Oui;Non;1;Chanu;Impôts et taxes; 194 177,07 € ;1276; 152,18 € 
2023;Orne;Oui;Non;1;La Ferrière-aux-Étangs;Impôts et taxes; 745 513,62 € ;1573; 473,94 € 
2023;Orne;Oui;Non;1;Gacé;Impôts et taxes; 486 643,63 € ;1855; 262,34 € 
2023;Orne;Oui;Non;1;Lonlay-l'Abbaye;Impôts et taxes; 443 993,30 € ;1156; 384,08 € 
2023;Orne;Oui;Non;2;Lonrai;Impôts et taxes; 438 334,73 € ;1163; 376,90 € 
2023;Orne;Oui;Non;1;Magny-le-Désert;Impôts et taxes; 121 392,86 € ;1417; 85,67 € 
2023;Orne;Oui;Non;1;Messei;Impôts et taxes; 1 116 496,62 € ;1900; 587,63 € 
2023;Orne;Oui;Non;1;Rânes;Impôts et taxes; 298 070,45 € ;1044; 285,51 € 
2023;Orne;Oui;Non;1;Saint-Bômer-les-Forges;Impôts et taxes; 319 575,74 € ;1062; 300,92 € 
2023;Orne;Oui;Non;1;Saint-Denis-sur-Sarthon;Impôts et taxes; 460 341,62 € ;1144; 402,40 € 
2023;Orne;Oui;Non;1;Sainte-Gauburge-Sainte-Colombe;Impôts et taxes; 88 607,12 € ;1045; 84,79 € 
2023;Orne;Oui;Non;1;Trun;Impôts et taxes; 513 756,43 € ;1290; 398,26 € 
2023;Calvados;Oui;Non;3;Colomby-Anguerny;Recettes totales hors emprunts; 698 555,15 € ;1276; 547,46 € 
2023;Calvados;Oui;Non;1;Balleroy-sur-Drôme;Recettes totales hors emprunts; 1 404 244,07 € ;1421; 988,21 € 
2023;Calvados;Oui;Non;1;Caumont-sur-Aure;Recettes totales hors emprunts; 2 519 277,36 € ;2420; 1 041,02 € 
2023;Calvados;Oui;Non;1;Méry-Bissières-en-Auge;Recettes totales hors emprunts; 1 815 492,03 € ;1091; 1 664,06 € 
2023;Calvados;Oui;Non;1;Aurseulles;Recettes totales hors emprunts; 1 621 364,35 € ;1921; 844,02 € 
2023;Calvados;Oui;Non;2;Valambray;Recettes totales hors emprunts; 1 543 565,51 € ;1739; 887,62 € 
2023;Calvados;Oui;Non;2;Val d'Arry;Recettes totales hors emprunts; 2 306 433,37 € ;2446; 942,94 € 
2023;Calvados;Oui;Non;2;Moulins-en-Bessin;Recettes totales hors emprunts; 959 600,74 € ;1114; 861,40 € 
2023;Calvados;Oui;Non;2;Ponts sur Seulles;Recettes totales hors emprunts; 828 567,84 € ;1238; 669,28 € 
2023;Calvados;Oui;Non;1;Laize-Clinchamps;Recettes totales hors emprunts; 2 153 839,46 € ;2161; 996,69 € 
2023;Calvados;Oui;Non;1;Creully sur Seulles;Recettes totales hors emprunts; 2 686 791,04 € ;2322; 1 157,10 € 
2023;Calvados;Oui;Non;1;Dialan sur Chaîne;Recettes totales hors emprunts; 763 443,99 € ;1039; 734,79 € 
2023;Calvados;Oui;Non;1;Seulline;Recettes totales hors emprunts; 943 134,12 € ;1334; 707,00 € 
2023;Calvados;Oui;Non;2;Le Castelet;Recettes totales hors emprunts; 1 961 822,13 € ;1737; 1 129,43 € 
2023;Calvados;Oui;Non;1;Cesny-les-Sources;Recettes totales hors emprunts; 844 536,72 € ;1384; 610,21 € 
2023;Calvados;Oui;Non;2;Cambremer;Recettes totales hors emprunts; 1 860 129,15 € ;1358; 1 369,76 € 
2023;Calvados;Oui;Non;1;Castine-en-Plaine;Recettes totales hors emprunts; 1 262 637,03 € ;1732; 729,01 € 
2023;Calvados;Oui;Non;2;Amayé-sur-Orne;Recettes totales hors emprunts; 939 456,66 € ;1088; 863,47 € 
2023;Calvados;Oui;Non;2;Amfreville;Recettes totales hors emprunts; 1 532 093,62 € ;1397; 1 096,70 € 
2023;Calvados;Oui;Non;2;Audrieu;Recettes totales hors emprunts; 666 227,34 € ;1145; 581,86 € 
2023;Calvados;Oui;Non;2;Authie;Recettes totales hors emprunts; 1 030 725,19 € ;1714; 601,36 € 
2023;Calvados;Oui;Non;2;Basly;Recettes totales hors emprunts; 620 080,14 € ;1082; 573,09 € 
2023;Calvados;Oui;Non;2;Bavent;Recettes totales hors emprunts; 1 706 492,25 € ;1946; 876,92 € 
2023;Calvados;Oui;Non;1;Bourguébus;Recettes totales hors emprunts; 1 869 731,66 € ;2330; 802,46 € 
2023;Calvados;Oui;Non;1;Bretteville-sur-Laize;Recettes totales hors emprunts; 1 954 878,57 € ;1937; 1 009,23 € 
2023;Calvados;Oui;Non;2;Le Breuil-en-Auge;Recettes totales hors emprunts; 538 345,21 € ;1016; 529,87 € 
2023;Calvados;Oui;Non;1;Cahagnes;Recettes totales hors emprunts; 1 192 538,92 € ;1421; 839,23 € 
2023;Calvados;Oui;Non;3;Cambes-en-Plaine;Recettes totales hors emprunts; 1 226 413,38 € ;1766; 694,46 € 
2023;Calvados;Oui;Non;1;Clécy;Recettes totales hors emprunts; 1 240 980,10 € ;1319; 940,85 € 
2023;Calvados;Oui;Non;2;Cresserons;Recettes totales hors emprunts; 987 045,30 € ;1126; 876,59 € 
2023;Calvados;Oui;Non;2;Éterville;Recettes totales hors emprunts; 900 971,13 € ;1670; 539,50 € 
2023;Calvados;Oui;Non;2;Feuguerolles-Bully;Recettes totales hors emprunts; 1 291 815,58 € ;1464; 882,39 € 
2023;Calvados;Oui;Non;1;Fontenay-le-Marmion;Recettes totales hors emprunts; 1 775 695,04 € ;1960; 905,97 € 
2023;Calvados;Oui;Non;2;Fontenay-le-Pesnel;Recettes totales hors emprunts; 629 719,31 € ;1215; 518,29 € 
2023;Calvados;Oui;Non;2;Grandcamp-Maisy;Recettes totales hors emprunts; 2 147 374,30 € ;1555; 1 380,95 € 
2023;Calvados;Oui;Non;2;Maltot;Recettes totales hors emprunts; 660 110,69 € ;1040; 634,72 € 
2023;Calvados;Oui;Non;1;Moyaux;Recettes totales hors emprunts; 1 738 877,64 € ;1371; 1 268,33 € 
2023;Calvados;Oui;Non;3;Saint-Contest;Recettes totales hors emprunts; 2 103 842,53 € ;2564; 820,53 € 
2023;Calvados;Oui;Non;2;Saint-Gatien-des-Bois;Recettes totales hors emprunts; 1 253 616,17 € ;1376; 911,06 € 
2023;Calvados;Oui;Non;2;Sainte-Honorine-du-Fay;Recettes totales hors emprunts; 1 013 295,68 € ;1362; 743,98 € 
2023;Calvados;Oui;Non;2;Saint-Manvieu-Norrey;Recettes totales hors emprunts; 1 196 387,45 € ;2116; 565,40 € 
2023;Calvados;Oui;Non;1;Saint-Sylvain;Recettes totales hors emprunts; 981 033,89 € ;1470; 667,37 € 
2023;Calvados;Oui;Non;2;Sannerville;Recettes totales hors emprunts; 2 067 964,47 € ;1911; 1 082,14 € 
2023;Calvados;Oui;Non;2;Soliers;Recettes totales hors emprunts; 2 795 664,61 € ;2109; 1 325,59 € 
2023;Calvados;Oui;Non;2;Sommervieu;Recettes totales hors emprunts; 693 468,66 € ;1010; 686,60 € 
2023;Calvados;Oui;Non;2;Thaon;Recettes totales hors emprunts; 1 476 718,74 € ;1829; 807,39 € 
2023;Calvados;Oui;Non;1;Tilly-sur-Seulles;Recettes totales hors emprunts; 1 281 291,83 € ;1789; 716,21 € 
2023;Calvados;Oui;Non;2;Ver-sur-Mer;Recettes totales hors emprunts; 1 217 194,66 € ;1684; 722,80 € 
2023;Manche;Oui;Non;1;Lessay;Recettes totales hors emprunts; 4 160 697,04 € ;2294; 1 813,73 € 
2023;Manche;Oui;Non;1;Moyon Villages;Recettes totales hors emprunts; 1 229 311,15 € ;1478; 831,74 € 
2023;Manche;Oui;Non;1;Montsenelle;Recettes totales hors emprunts; 1 324 534,17 € ;1433; 924,31 € 
2023;Manche;Oui;Non;1;Orval sur Sienne;Recettes totales hors emprunts; 1 016 734,18 € ;1205; 843,76 € 
2023;Manche;Oui;Non;1;Saint-Jean-d'Elle;Recettes totales hors emprunts; 1 829 634,42 € ;2583; 708,34 € 
2023;Manche;Oui;Non;1;Thèreval;Recettes totales hors emprunts; 1 882 172,34 € ;1838; 1 024,03 € 
2023;Manche;Oui;Non;1;Romagny Fontenay;Recettes totales hors emprunts; 1 716 289,31 € ;1313; 1 307,15 € 
2023;Manche;Oui;Non;1;Gonneville-Le Theil;Recettes totales hors emprunts; 1 184 450,84 € ;1558; 760,24 € 
2023;Manche;Oui;Non;1;Percy-en-Normandie;Recettes totales hors emprunts; 2 536 730,65 € ;2709; 936,41 € 
2023;Manche;Oui;Non;2;Vicq-sur-Mer;Recettes totales hors emprunts; 966 844,88 € ;1077; 897,72 € 
2023;Manche;Oui;Non;1;Le Teilleul;Recettes totales hors emprunts; 2 453 505,48 € ;1690; 1 451,78 € 
2023;Manche;Oui;Non;1;Sartilly-Baie-Bocage;Recettes totales hors emprunts; 4 826 951,08 € ;2891; 1 669,65 € 
2023;Manche;Oui;Non;1;Terre-et-Marais;Recettes totales hors emprunts; 1 281 195,66 € ;1350; 949,03 € 
2023;Manche;Oui;Non;1;Juvigny les Vallées;Recettes totales hors emprunts; 2 187 693,43 € ;1722; 1 270,44 € 
2023;Manche;Oui;Non;1;Canisy;Recettes totales hors emprunts; 1 854 353,89 € ;1803; 1 028,48 € 
2023;Manche;Oui;Non;1;Remilly Les Marais;Recettes totales hors emprunts; 763 904,51 € ;1071; 713,26 € 
2023;Manche;Oui;Non;1;Tessy-Bocage;Recettes totales hors emprunts; 2 658 478,65 € ;2282; 1 164,98 € 
2023;Manche;Oui;Non;1;Gavray-sur-Sienne;Recettes totales hors emprunts; 1 829 707,66 € ;2006; 912,12 € 
2023;Manche;Oui;Non;2;Tourneville-sur-Mer;Recettes totales hors emprunts; 1 519 128,08 € ;1696; 895,71 € 
2023;Manche;Oui;Non;1;Barenton;Recettes totales hors emprunts; 1 519 282,76 € ;1241; 1 224,24 € 
2023;Manche;Oui;Non;2;La Barre-de-Semilly;Recettes totales hors emprunts; 661 507,53 € ;1065; 621,13 € 
2023;Manche;Oui;Non;1;Brécey;Recettes totales hors emprunts; 3 370 938,44 € ;2313; 1 457,39 € 
2023;Manche;Oui;Non;3;Bretteville;Recettes totales hors emprunts; 1 356 002,84 € ;1070; 1 267,29 € 
2023;Manche;Oui;Non;2;Brix;Recettes totales hors emprunts; 2 728 825,12 € ;2198; 1 241,50 € 
2023;Manche;Oui;Non;1;Cérences;Recettes totales hors emprunts; 2 012 124,12 € ;1809; 1 112,29 € 
2023;Manche;Oui;Non;1;Cerisy-la-Forêt;Recettes totales hors emprunts; 889 208,16 € ;1054; 843,65 € 
2023;Manche;Oui;Non;1;Cerisy-la-Salle;Recettes totales hors emprunts; 778 046,98 € ;1025; 759,07 € 
2023;Manche;Oui;Non;2;Couville;Recettes totales hors emprunts; 888 234,87 € ;1204; 737,74 € 
2023;Manche;Oui;Non;1;Créances;Recettes totales hors emprunts; 3 050 481,81 € ;2108; 1 447,10 € 
2023;Manche;Oui;Non;2;Digosville;Recettes totales hors emprunts; 1 790 064,58 € ;1666; 1 074,47 € 
2023;Manche;Oui;Non;1;Domjean;Recettes totales hors emprunts; 853 223,68 € ;1027; 830,79 € 
2023;Manche;Oui;Non;2;Fermanville;Recettes totales hors emprunts; 1 345 277,49 € ;1305; 1 030,86 € 
2023;Manche;Oui;Non;1;Flamanville;Recettes totales hors emprunts; 21 370 663,10 € ;1789; 11 945,59 € 
2023;Manche;Oui;Non;1;Folligny;Recettes totales hors emprunts; 878 866,31 € ;1121; 784,00 € 
2023;Manche;Oui;Non;1;Hambye;Recettes totales hors emprunts; 900 627,15 € ;1113; 809,19 € 
2023;Manche;Oui;Non;1;La Haye-Pesnel;Recettes totales hors emprunts; 1 879 382,94 € ;1289; 1 458,02 € 
2023;Manche;Oui;Non;1;Les Loges-Marchis;Recettes totales hors emprunts; 741 121,34 € ;1169; 633,98 € 
2023;Manche;Oui;Non;1;Montebourg;Recettes totales hors emprunts; 2 010 104,17 € ;2177; 923,34 € 
2023;Manche;Oui;Non;2;Pirou;Recettes totales hors emprunts; 2 462 808,44 € ;1466; 1 679,95 € 
2023;Manche;Oui;Non;1;Rauville-la-Bigot;Recettes totales hors emprunts; 1 292 015,67 € ;1123; 1 150,50 € 
2023;Manche;Oui;Non;2;Saint-Gilles;Recettes totales hors emprunts; 731 604,96 € ;1007; 726,52 € 
2023;Manche;Oui;Non;1;Saint-Jean-des-Champs;Recettes totales hors emprunts; 1 456 160,21 € ;1517; 959,89 € 
2023;Manche;Oui;Non;1;Saint-Pierre-Église;Recettes totales hors emprunts; 1 720 146,98 € ;1849; 930,31 € 
2023;Manche;Oui;Non;2;Saint-Planchers;Recettes totales hors emprunts; 1 202 361,94 € ;1471; 817,38 € 
2023;Manche;Oui;Non;1;Saint-Quentin-sur-le-Homme;Recettes totales hors emprunts; 1 159 398,32 € ;1388; 835,30 € 
2023;Manche;Oui;Non;1;Saint-Sauveur-le-Vicomte;Recettes totales hors emprunts; 3 533 803,41 € ;2115; 1 670,83 € 
2023;Manche;Oui;Non;1;Sottevast;Recettes totales hors emprunts; 1 979 154,52 € ;1462; 1 353,73 € 
2023;Manche;Oui;Non;2;Surtainville;Recettes totales hors emprunts; 1 119 328,86 € ;1185; 944,58 € 
2023;Manche;Oui;Non;2;Teurthéville-Hague;Recettes totales hors emprunts; 741 909,79 € ;1055; 703,23 € 
2023;Orne;Oui;Non;1;Boischampré;Recettes totales hors emprunts; 664 331,10 € ;1226; 541,87 € 
2023;Orne;Oui;Non;1;Les Monts d'Andaine;Recettes totales hors emprunts; 1 854 755,28 € ;1769; 1 048,48 € 
2023;Orne;Oui;Non;2;Écouves;Recettes totales hors emprunts; 1 435 217,30 € ;1699; 844,74 € 
2023;Orne;Oui;Non;1;Perche en Nocé;Recettes totales hors emprunts; 1 717 906,23 € ;2073; 828,71 € 
2023;Orne;Oui;Non;1;Sablons sur Huisne;Recettes totales hors emprunts; 1 888 004,19 € ;2046; 922,78 € 
2023;Orne;Oui;Non;2;Rémalard en Perche;Recettes totales hors emprunts; 1 904 597,69 € ;1940; 981,75 € 
2023;Orne;Oui;Non;1;Putanges-le-Lac;Recettes totales hors emprunts; 3 229 703,62 € ;2172; 1 486,97 € 
2023;Orne;Oui;Non;2;Longny les Villages;Recettes totales hors emprunts; 3 765 111,08 € ;2978; 1 264,31 € 
2023;Orne;Oui;Non;1;Passais Villages;Recettes totales hors emprunts; 835 452,50 € ;1179; 708,61 € 
2023;Orne;Oui;Non;1;Juvigny Val d'Andaine;Recettes totales hors emprunts; 1 728 794,57 € ;2177; 794,12 € 
2023;Orne;Oui;Non;1;Belforêt-en-Perche;Recettes totales hors emprunts; 1 413 202,03 € ;1559; 906,48 € 
2023;Orne;Oui;Non;1;Écouché-les-Vallées;Recettes totales hors emprunts; 2 117 037,25 € ;2251; 940,49 € 
2023;Orne;Oui;Non;1;Mortrée;Recettes totales hors emprunts; 994 237,42 € ;1167; 851,96 € 
2023;Orne;Oui;Non;1;Aube;Recettes totales hors emprunts; 988 206,36 € ;1304; 757,83 € 
2023;Orne;Oui;Non;1;Bellou-en-Houlme;Recettes totales hors emprunts; 809 994,20 € ;1083; 747,92 € 
2023;Orne;Oui;Non;1;Berd'huis;Recettes totales hors emprunts; 942 546,83 € ;1109; 849,91 € 
2023;Orne;Oui;Non;1;Bretoncelles;Recettes totales hors emprunts; 1 361 073,08 € ;1505; 904,37 € 
2023;Orne;Oui;Non;1;Briouze;Recettes totales hors emprunts; 2 242 134,34 € ;1548; 1 448,41 € 
2023;Orne;Oui;Non;1;Ceaucé;Recettes totales hors emprunts; 740 127,63 € ;1187; 623,53 € 
2023;Orne;Oui;Non;1;Ceton;Recettes totales hors emprunts; 1 258 181,89 € ;1792; 702,11 € 
2023;Orne;Oui;Non;1;Chanu;Recettes totales hors emprunts; 984 030,04 € ;1276; 771,18 € 
2023;Orne;Oui;Non;1;La Ferrière-aux-Étangs;Recettes totales hors emprunts; 1 645 448,69 € ;1573; 1 046,06 € 
2023;Orne;Oui;Non;1;Gacé;Recettes totales hors emprunts; 1 400 257,99 € ;1855; 754,86 € 
2023;Orne;Oui;Non;1;Lonlay-l'Abbaye;Recettes totales hors emprunts; 1 188 638,43 € ;1156; 1 028,23 € 
2023;Orne;Oui;Non;2;Lonrai;Recettes totales hors emprunts; 693 704,07 € ;1163; 596,48 € 
2023;Orne;Oui;Non;1;Magny-le-Désert;Recettes totales hors emprunts; 893 801,87 € ;1417; 630,77 € 
2023;Orne;Oui;Non;1;Messei;Recettes totales hors emprunts; 2 029 389,79 € ;1900; 1 068,10 € 
2023;Orne;Oui;Non;1;Rânes;Recettes totales hors emprunts; 802 616,88 € ;1044; 768,79 € 
2023;Orne;Oui;Non;1;Saint-Bômer-les-Forges;Recettes totales hors emprunts; 871 265,14 € ;1062; 820,40 € 
2023;Orne;Oui;Non;1;Saint-Denis-sur-Sarthon;Recettes totales hors emprunts; 1 744 843,30 € ;1144; 1 525,21 € 
2023;Orne;Oui;Non;1;Sainte-Gauburge-Sainte-Colombe;Recettes totales hors emprunts; 900 088,62 € ;1045; 861,33 € 
2023;Orne;Oui;Non;1;Trun;Recettes totales hors emprunts; 977 654,71 € ;1290; 757,87 € 
2023;Calvados;Oui;Non;3;Colomby-Anguerny;Capacité ou besoin de financement; 184 250,76 € ;1276; 144,40 € 
2023;Calvados;Oui;Non;1;Balleroy-sur-Drôme;Capacité ou besoin de financement; 75 078,19 € ;1421; 52,83 € 
2023;Calvados;Oui;Non;1;Caumont-sur-Aure;Capacité ou besoin de financement;-96 460,58 € ;2420;-39,86 € 
2023;Calvados;Oui;Non;1;Méry-Bissières-en-Auge;Capacité ou besoin de financement;-193 091,77 € ;1091;-176,99 € 
2023;Calvados;Oui;Non;1;Aurseulles;Capacité ou besoin de financement; 140 506,63 € ;1921; 73,14 € 
2023;Calvados;Oui;Non;2;Valambray;Capacité ou besoin de financement;-1 137 619,78 € ;1739;-654,18 € 
2023;Calvados;Oui;Non;2;Val d'Arry;Capacité ou besoin de financement;-84 249,41 € ;2446;-34,44 € 
2023;Calvados;Oui;Non;2;Moulins-en-Bessin;Capacité ou besoin de financement; 65 143,36 € ;1114; 58,48 € 
2023;Calvados;Oui;Non;2;Ponts sur Seulles;Capacité ou besoin de financement; 239 793,33 € ;1238; 193,69 € 
2023;Calvados;Oui;Non;1;Laize-Clinchamps;Capacité ou besoin de financement;-23 571,86 € ;2161;-10,91 € 
2023;Calvados;Oui;Non;1;Creully sur Seulles;Capacité ou besoin de financement;-767 278,85 € ;2322;-330,44 € 
2023;Calvados;Oui;Non;1;Dialan sur Chaîne;Capacité ou besoin de financement; 231 953,16 € ;1039; 223,25 € 
2023;Calvados;Oui;Non;1;Seulline;Capacité ou besoin de financement; 198 920,33 € ;1334; 149,12 € 
2023;Calvados;Oui;Non;2;Le Castelet;Capacité ou besoin de financement;-1 112 718,83 € ;1737;-640,60 € 
2023;Calvados;Oui;Non;1;Cesny-les-Sources;Capacité ou besoin de financement;-125 404,83 € ;1384;-90,61 € 
2023;Calvados;Oui;Non;2;Cambremer;Capacité ou besoin de financement; 267 326,63 € ;1358; 196,85 € 
2023;Calvados;Oui;Non;1;Castine-en-Plaine;Capacité ou besoin de financement;-295 785,81 € ;1732;-170,78 € 
2023;Calvados;Oui;Non;2;Amayé-sur-Orne;Capacité ou besoin de financement; 173 414,84 € ;1088; 159,39 € 
